"state_abb","state_name","year","median","lower","upper","sd"
"VT","Vermont",1970,0.043962624,-0.162419788,0.268939242,0.13292547
"VT","Vermont",1971,0.051281963,-0.18361373,0.280049793,0.136748942
"VT","Vermont",1972,-0.009401913,-0.231757739,0.20953889,0.133293937
"VT","Vermont",1973,-0.17339458,-0.384748207,0.030279068,0.127494105
"VT","Vermont",1974,-0.187894865,-0.405120021,0.029196426,0.130942463
"VT","Vermont",1975,-0.24306069,-0.467206126,-0.022008509,0.133831556
"VT","Vermont",1976,-0.205410225,-0.421337324,0.000295,0.128020175
"VT","Vermont",1977,-0.34742728,-0.538454365,-0.147121143,0.119830708
"VT","Vermont",1978,-0.37861349,-0.578420737,-0.171354064,0.123964595
"VT","Vermont",1979,-0.43127116,-0.638205273,-0.224916498,0.125142641
"VT","Vermont",1980,-0.42708372,-0.637189128,-0.214093093,0.129762715
"VT","Vermont",1981,-0.55182959,-0.773191356,-0.336966088,0.13089777
"VT","Vermont",1982,-0.550491755,-0.750241361,-0.343516326,0.12127825
"VT","Vermont",1983,-0.598755845,-0.804924203,-0.403461859,0.120951441
"VT","Vermont",1984,-0.707928665,-0.915175633,-0.498384199,0.127236425
"VT","Vermont",1985,-0.795840345,-1.018579915,-0.581215296,0.131252029
"VT","Vermont",1986,-0.840932085,-1.053038,-0.630584678,0.129200017
"VT","Vermont",1987,-0.82495168,-1.037755475,-0.615677419,0.128123416
"VT","Vermont",1988,-0.956365785,-1.153908405,-0.751781421,0.123608949
"VT","Vermont",1989,-1.0249049,-1.223672985,-0.819480689,0.122665209
"VT","Vermont",1990,-0.97999317,-1.172084795,-0.780079258,0.119272394
"VT","Vermont",1991,-1.0384346,-1.23639907,-0.833240669,0.123595535
"VT","Vermont",1992,-1.33236315,-1.516712495,-1.13541158,0.115429488
"VT","Vermont",1993,-1.3455068,-1.519693985,-1.159282325,0.111620896
"VT","Vermont",1994,-1.3774463,-1.559750775,-1.18725742,0.112260666
"VT","Vermont",1995,-1.3891898,-1.56439792,-1.20739452,0.108889814
"VT","Vermont",1996,-1.3865297,-1.54711775,-1.204225065,0.103701232
"VT","Vermont",1997,-1.3950451,-1.54291175,-1.24287328,0.09453335
"VT","Vermont",1998,-1.45431785,-1.61952709,-1.290152605,0.099885409
"VT","Vermont",1999,-1.5252557,-1.66849822,-1.378743335,0.090977065
"VT","Vermont",2000,-1.5273765,-1.67792359,-1.36985106,0.092742826
"VT","Vermont",2001,-1.56939425,-1.72659701,-1.418500215,0.092368107
"VT","Vermont",2002,-1.56515455,-1.70161936,-1.405579235,0.090018925
"VT","Vermont",2003,-1.59622515,-1.75249301,-1.43974737,0.09252605
"VT","Vermont",2004,-1.63266655,-1.77490973,-1.488396755,0.087724669
"VT","Vermont",2005,-1.7012545,-1.837044945,-1.55303087,0.085193317
"VT","Vermont",2006,-1.7338074,-1.86411552,-1.595207105,0.083506301
"VT","Vermont",2007,-1.9023756,-2.054529285,-1.746709485,0.093315898
"VT","Vermont",2008,-1.88491025,-2.04441911,-1.736875695,0.093789883
"VT","Vermont",2009,-1.9560876,-2.120932395,-1.79737889,0.097930583
"VT","Vermont",2010,-1.9321587,-2.09419843,-1.77273673,0.097122409
"VT","Vermont",2011,-1.93161415,-2.10173798,-1.775683605,0.099753605
"VT","Vermont",2012,-1.92341775,-2.099578495,-1.762516365,0.104361059
"VT","Vermont",2013,-1.9682084,-2.13493979,-1.80660257,0.099701508
"VT","Vermont",2014,-1.9626402,-2.123521275,-1.79987933,0.100152505
"VT","Vermont",2015,-2.0186199,-2.19551165,-1.84105459,0.108312564
"VT","Vermont",2016,-2.1966261,-2.37578235,-2.01883171,0.109177994
"VT","Vermont",2017,-2.3851301,-2.578509855,-2.17408554,0.121833722
"VT","Vermont",2018,-2.4881056,-2.69095691,-2.2911044,0.119736157
"VT","Vermont",2019,-2.5238456,-2.706320045,-2.346252225,0.10924088
"VT","Vermont",2020,-2.61200355,-2.855815465,-2.389506365,0.136046368
"VT","Vermont",2021,-2.66921365,-2.894865495,-2.46385719,0.13173692
"VT","Vermont",2022,-2.70755725,-2.954119115,-2.480561265,0.142568898
"VT","Vermont",2023,-2.8294182,-3.086509565,-2.594953565,0.150918864
"VT","Vermont",2024,-2.9383201,-3.234942445,-2.659607955,0.1733318
"WA","Washington",1937,0.768151355,0.463098653,1.074383355,0.186478179
